date,region,property_type,baseline,index_value
01-01-1995,"Edmonton, Alberta",Warehouse,"Index, 2002=100",82.1
01-01-1995,"Edmonton, Alberta",Warehouse,"Index, 2002=100",86
01-01-1995,"Edmonton, Alberta",Warehouse,"Index, 2002=100",84.3
01-01-1995,"Edmonton, Alberta",Warehouse,"Index, 2002=100",89.7
01-01-1995,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",85.2
01-01-1995,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",80.1
01-01-1995,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",85.1
01-01-1995,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",87.8
01-01-1995,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",99.9
01-01-1995,"Edmonton, Alberta",Light factory,"Index, 2002=100",82.9
01-01-1995,"Edmonton, Alberta",Light factory,"Index, 2002=100",81
01-01-1995,"Edmonton, Alberta",Light factory,"Index, 2002=100",85.7
01-01-1995,"Edmonton, Alberta",Light factory,"Index, 2002=100",79.5
01-01-1995,"Edmonton, Alberta",Light factory,"Index, 2002=100",85.3
01-01-1995,"Edmonton, Alberta",School,"Index, 2002=100",83.7
01-01-1995,"Edmonton, Alberta",School,"Index, 2002=100",79.9
01-01-1995,"Edmonton, Alberta",School,"Index, 2002=100",85.4
01-01-1995,"Edmonton, Alberta",School,"Index, 2002=100",83.9
01-01-1995,"Edmonton, Alberta",School,"Index, 2002=100",84.5
01-01-1995,"Edmonton, Alberta",Apartment,"Index, 2002=100",83.8
01-01-1995,"Edmonton, Alberta",Apartment,"Index, 2002=100",80.2
01-01-1995,"Edmonton, Alberta",Apartment,"Index, 2002=100",85.5
01-01-1995,"Edmonton, Alberta",Apartment,"Index, 2002=100",84.3
01-01-1995,"Edmonton, Alberta",Apartment,"Index, 2002=100",84.6
01-01-1995,"Vancouver, British Columbia",Office,"Index, 2002=100",90.1
01-01-1995,"Vancouver, British Columbia",Office,"Index, 2002=100",86.7
01-01-1995,"Vancouver, British Columbia",Office,"Index, 2002=100",90.9
01-01-1995,"Vancouver, British Columbia",Office,"Index, 2002=100",91.6
01-01-1995,"Vancouver, British Columbia",Office,"Index, 2002=100",95.2
01-01-1995,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",88.4
01-01-1995,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",85.2
01-01-1995,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",88.6
01-01-1995,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",94.3
01-01-1995,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",95.5
01-01-1995,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",89.3
01-01-1995,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",84
01-01-1995,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",89.1
01-01-1995,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",93.1
01-01-1995,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",103.3
01-01-1995,"Vancouver, British Columbia",Light factory,"Index, 2002=100",88.1
01-01-1995,"Vancouver, British Columbia",Light factory,"Index, 2002=100",85.3
01-01-1995,"Vancouver, British Columbia",Light factory,"Index, 2002=100",88.7
01-01-1995,"Vancouver, British Columbia",Light factory,"Index, 2002=100",88.5
01-01-1995,"Vancouver, British Columbia",Light factory,"Index, 2002=100",90.3
01-01-1995,"Vancouver, British Columbia",School,"Index, 2002=100",89.2
01-01-1995,"Vancouver, British Columbia",School,"Index, 2002=100",85.4
01-01-1995,"Vancouver, British Columbia",School,"Index, 2002=100",89.4
01-01-1995,"Vancouver, British Columbia",School,"Index, 2002=100",91.5
01-01-1995,"Vancouver, British Columbia",School,"Index, 2002=100",91.7
01-01-1995,"Vancouver, British Columbia",Apartment,"Index, 2002=100",88.8
01-01-1995,"Vancouver, British Columbia",Apartment,"Index, 2002=100",87.7
01-01-1995,"Vancouver, British Columbia",Apartment,"Index, 2002=100",89.9
01-01-1995,"Vancouver, British Columbia",Apartment,"Index, 2002=100",87
01-01-1995,"Vancouver, British Columbia",Apartment,"Index, 2002=100",90.8
01-04-1995,Seven census metropolitan area composite,Office,"Index, 2002=100",84.7
01-04-1995,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",82.3
01-04-1995,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",84.6
01-04-1995,Seven census metropolitan area composite,Light factory,"Index, 2002=100",81
01-04-1995,Seven census metropolitan area composite,School,"Index, 2002=100",84.4
01-04-1995,Seven census metropolitan area composite,Apartment,"Index, 2002=100",85.1
01-04-1995,"Halifax, Nova Scotia",Office,"Index, 2002=100",93.5
01-04-1995,"Halifax, Nova Scotia",Office,"Index, 2002=100",91.7
01-04-1995,"Halifax, Nova Scotia",Office,"Index, 2002=100",97.1
01-04-1995,"Halifax, Nova Scotia",Office,"Index, 2002=100",88.1
01-04-1995,"Halifax, Nova Scotia",Office,"Index, 2002=100",96.9
01-04-1995,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",93.5
01-04-1995,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",95.1
01-04-1995,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",94.7
01-04-1995,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",83.3
01-04-1995,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",96.9
01-04-1995,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",95.2
01-04-1995,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",92.6
01-04-1995,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",95.1
01-04-1995,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",90.8
01-04-1995,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",110.3
01-04-1995,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",93.5
01-04-1995,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",96
01-04-1995,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",94.7
01-04-1995,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",82.2
01-04-1995,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",95.3
01-04-1995,"Halifax, Nova Scotia",School,"Index, 2002=100",93.8
01-04-1995,"Halifax, Nova Scotia",School,"Index, 2002=100",93.7
01-04-1995,"Halifax, Nova Scotia",School,"Index, 2002=100",95.4
01-04-1995,"Halifax, Nova Scotia",School,"Index, 2002=100",91.5
01-04-1995,"Halifax, Nova Scotia",School,"Index, 2002=100",92.7
01-04-1995,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",91
01-04-1995,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",90.9
01-04-1995,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",94.1
01-04-1995,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",81.3
01-04-1995,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",92.4
01-04-1995,"Montréal, Quebec",Office,"Index, 2002=100",85.1
01-04-1995,"Montréal, Quebec",Office,"Index, 2002=100",83.2
01-04-1995,"Montréal, Quebec",Office,"Index, 2002=100",86.5
01-04-1995,"Montréal, Quebec",Office,"Index, 2002=100",84.1
01-04-1995,"Montréal, Quebec",Office,"Index, 2002=100",87.5
01-04-1995,"Montréal, Quebec",Warehouse,"Index, 2002=100",83.9
01-04-1995,"Montréal, Quebec",Warehouse,"Index, 2002=100",83.9
01-04-1995,"Montréal, Quebec",Warehouse,"Index, 2002=100",84.5
01-04-1995,"Montréal, Quebec",Warehouse,"Index, 2002=100",78.9
01-04-1995,"Montréal, Quebec",Warehouse,"Index, 2002=100",87.5
01-04-1995,"Montréal, Quebec",Shopping centre,"Index, 2002=100",84.8
01-04-1995,"Montréal, Quebec",Shopping centre,"Index, 2002=100",83
01-04-1995,"Montréal, Quebec",Shopping centre,"Index, 2002=100",84.2
01-04-1995,"Montréal, Quebec",Shopping centre,"Index, 2002=100",85.4
01-04-1995,"Montréal, Quebec",Shopping centre,"Index, 2002=100",94.5
01-04-1995,"Montréal, Quebec",Light factory,"Index, 2002=100",82.8
01-04-1995,"Montréal, Quebec",Light factory,"Index, 2002=100",82.7
01-04-1995,"Montréal, Quebec",Light factory,"Index, 2002=100",84.6
01-04-1995,"Montréal, Quebec",Light factory,"Index, 2002=100",76.4
01-04-1995,"Montréal, Quebec",Light factory,"Index, 2002=100",87.2
01-04-1995,"Montréal, Quebec",School,"Index, 2002=100",84
01-04-1995,"Montréal, Quebec",School,"Index, 2002=100",82.5
01-04-1995,"Montréal, Quebec",School,"Index, 2002=100",85.5
01-04-1995,"Montréal, Quebec",School,"Index, 2002=100",83.1
01-04-1995,"Montréal, Quebec",School,"Index, 2002=100",82.7
01-04-1995,"Montréal, Quebec",Apartment,"Index, 2002=100",84
01-04-1995,"Montréal, Quebec",Apartment,"Index, 2002=100",83.6
01-04-1995,"Montréal, Quebec",Apartment,"Index, 2002=100",86.5
01-04-1995,"Montréal, Quebec",Apartment,"Index, 2002=100",78.3
01-04-1995,"Montréal, Quebec",Apartment,"Index, 2002=100",81.8
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",84.5
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",78
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",85.3
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",88.1
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",92.7
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",80.7
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",77.7
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",80.8
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",81.4
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",91.4
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",82.2
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",76.7
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",82
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",86.9
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",95.1
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",79.3
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",77.1
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",80.1
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",80.3
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",89.2
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",83.4
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",77.8
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",83.6
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",86.3
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",86.6
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",82.8
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",76.7
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",85.7
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",80.2
01-04-1995,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",88.4
01-04-1995,"Toronto, Ontario",Office,"Index, 2002=100",81.9
01-04-1995,"Toronto, Ontario",Office,"Index, 2002=100",72.4
01-04-1995,"Toronto, Ontario",Office,"Index, 2002=100",83.1
01-04-1995,"Toronto, Ontario",Office,"Index, 2002=100",87.7
01-04-1995,"Toronto, Ontario",Office,"Index, 2002=100",92.4
01-04-1995,"Toronto, Ontario",Warehouse,"Index, 2002=100",79.4
01-04-1995,"Toronto, Ontario",Warehouse,"Index, 2002=100",73.8
01-04-1995,"Toronto, Ontario",Warehouse,"Index, 2002=100",80
01-04-1995,"Toronto, Ontario",Warehouse,"Index, 2002=100",81.4
01-04-1995,"Toronto, Ontario",Warehouse,"Index, 2002=100",91.9
01-04-1995,"Toronto, Ontario",Shopping centre,"Index, 2002=100",81.1
01-04-1995,"Toronto, Ontario",Shopping centre,"Index, 2002=100",73.9
01-04-1995,"Toronto, Ontario",Shopping centre,"Index, 2002=100",79.8
01-04-1995,"Toronto, Ontario",Shopping centre,"Index, 2002=100",86.2
01-04-1995,"Toronto, Ontario",Shopping centre,"Index, 2002=100",106
01-04-1995,"Toronto, Ontario",Light factory,"Index, 2002=100",78.1
01-04-1995,"Toronto, Ontario",Light factory,"Index, 2002=100",74.9
01-04-1995,"Toronto, Ontario",Light factory,"Index, 2002=100",77.6
01-04-1995,"Toronto, Ontario",Light factory,"Index, 2002=100",80.3
01-04-1995,"Toronto, Ontario",Light factory,"Index, 2002=100",89.3
01-04-1995,"Toronto, Ontario",School,"Index, 2002=100",81.7
01-04-1995,"Toronto, Ontario",School,"Index, 2002=100",74.2
01-04-1995,"Toronto, Ontario",School,"Index, 2002=100",81.1
01-04-1995,"Toronto, Ontario",School,"Index, 2002=100",85.8
01-04-1995,"Toronto, Ontario",School,"Index, 2002=100",87.5
01-04-1995,"Toronto, Ontario",Apartment,"Index, 2002=100",80.1
01-04-1995,"Toronto, Ontario",Apartment,"Index, 2002=100",72.3
01-04-1995,"Toronto, Ontario",Apartment,"Index, 2002=100",82.9
01-04-1995,"Toronto, Ontario",Apartment,"Index, 2002=100",80.3
01-04-1995,"Toronto, Ontario",Apartment,"Index, 2002=100",86.6
01-04-1995,"Calgary, Alberta",Office,"Index, 2002=100",83.5
01-04-1995,"Calgary, Alberta",Office,"Index, 2002=100",77.8
01-04-1995,"Calgary, Alberta",Office,"Index, 2002=100",86.5
01-04-1995,"Calgary, Alberta",Office,"Index, 2002=100",84.7
01-04-1995,"Calgary, Alberta",Office,"Index, 2002=100",86
01-04-1995,"Calgary, Alberta",Warehouse,"Index, 2002=100",83.1
01-04-1995,"Calgary, Alberta",Warehouse,"Index, 2002=100",78.2
01-04-1995,"Calgary, Alberta",Warehouse,"Index, 2002=100",85
01-04-1995,"Calgary, Alberta",Warehouse,"Index, 2002=100",85.8
01-04-1995,"Calgary, Alberta",Warehouse,"Index, 2002=100",84.3
01-04-1995,"Calgary, Alberta",Shopping centre,"Index, 2002=100",83.1
01-04-1995,"Calgary, Alberta",Shopping centre,"Index, 2002=100",77.4
01-04-1995,"Calgary, Alberta",Shopping centre,"Index, 2002=100",84.1
01-04-1995,"Calgary, Alberta",Shopping centre,"Index, 2002=100",88.4
01-04-1995,"Calgary, Alberta",Shopping centre,"Index, 2002=100",91.8
01-04-1995,"Calgary, Alberta",Light factory,"Index, 2002=100",81.3
01-04-1995,"Calgary, Alberta",Light factory,"Index, 2002=100",77.9
01-04-1995,"Calgary, Alberta",Light factory,"Index, 2002=100",84.7
01-04-1995,"Calgary, Alberta",Light factory,"Index, 2002=100",80.1
01-04-1995,"Calgary, Alberta",Light factory,"Index, 2002=100",81.9
01-04-1995,"Calgary, Alberta",School,"Index, 2002=100",83.2
01-04-1995,"Calgary, Alberta",School,"Index, 2002=100",76.6
01-04-1995,"Calgary, Alberta",School,"Index, 2002=100",85.2
01-04-1995,"Calgary, Alberta",School,"Index, 2002=100",85.8
01-04-1995,"Calgary, Alberta",School,"Index, 2002=100",82.5
01-04-1995,"Calgary, Alberta",Apartment,"Index, 2002=100",83.2
01-04-1995,"Calgary, Alberta",Apartment,"Index, 2002=100",77.9
01-04-1995,"Calgary, Alberta",Apartment,"Index, 2002=100",85.9
01-04-1995,"Calgary, Alberta",Apartment,"Index, 2002=100",84.8
01-04-1995,"Calgary, Alberta",Apartment,"Index, 2002=100",82
01-04-1995,"Edmonton, Alberta",Office,"Index, 2002=100",84.5
01-04-1995,"Edmonton, Alberta",Office,"Index, 2002=100",81
01-04-1995,"Edmonton, Alberta",Office,"Index, 2002=100",86.5
01-04-1995,"Edmonton, Alberta",Office,"Index, 2002=100",84.3
01-04-1995,"Edmonton, Alberta",Office,"Index, 2002=100",88.5
01-04-1995,"Edmonton, Alberta",Warehouse,"Index, 2002=100",85
01-04-1995,"Edmonton, Alberta",Warehouse,"Index, 2002=100",82.2
01-04-1995,"Edmonton, Alberta",Warehouse,"Index, 2002=100",86.1
01-04-1995,"Edmonton, Alberta",Warehouse,"Index, 2002=100",85.4
01-04-1995,"Edmonton, Alberta",Warehouse,"Index, 2002=100",90.2
01-04-1995,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",85.3
01-04-1995,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",80.3
01-04-1995,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",85.2
01-04-1995,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",88.1
01-04-1995,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",100.4
01-04-1995,"Edmonton, Alberta",Light factory,"Index, 2002=100",83
01-04-1995,"Edmonton, Alberta",Light factory,"Index, 2002=100",81.1
01-04-1995,"Edmonton, Alberta",Light factory,"Index, 2002=100",85.7
01-04-1995,"Edmonton, Alberta",Light factory,"Index, 2002=100",80
01-04-1995,"Edmonton, Alberta",Light factory,"Index, 2002=100",86
01-04-1995,"Edmonton, Alberta",School,"Index, 2002=100",84.3
01-04-1995,"Edmonton, Alberta",School,"Index, 2002=100",80
01-04-1995,"Edmonton, Alberta",School,"Index, 2002=100",85.8
01-04-1995,"Edmonton, Alberta",School,"Index, 2002=100",85.3
01-04-1995,"Edmonton, Alberta",School,"Index, 2002=100",85.1
01-04-1995,"Edmonton, Alberta",Apartment,"Index, 2002=100",84.2
01-04-1995,"Edmonton, Alberta",Apartment,"Index, 2002=100",80.4
01-04-1995,"Edmonton, Alberta",Apartment,"Index, 2002=100",86.2
01-04-1995,"Edmonton, Alberta",Apartment,"Index, 2002=100",84.3
01-04-1995,"Edmonton, Alberta",Apartment,"Index, 2002=100",84.9
01-04-1995,"Vancouver, British Columbia",Office,"Index, 2002=100",90.5
01-04-1995,"Vancouver, British Columbia",Office,"Index, 2002=100",86.9
01-04-1995,"Vancouver, British Columbia",Office,"Index, 2002=100",91.1
01-04-1995,"Vancouver, British Columbia",Office,"Index, 2002=100",92
01-04-1995,"Vancouver, British Columbia",Office,"Index, 2002=100",95.5
01-04-1995,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",88.6
01-04-1995,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",85.4
01-04-1995,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",88.7
01-04-1995,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",94.1
01-04-1995,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",96.2
01-04-1995,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",89.8
01-04-1995,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",84.1
01-04-1995,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",89.6
01-04-1995,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",93.4
01-04-1995,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",104
01-04-1995,"Vancouver, British Columbia",Light factory,"Index, 2002=100",88.3
01-04-1995,"Vancouver, British Columbia",Light factory,"Index, 2002=100",85.4
01-04-1995,"Vancouver, British Columbia",Light factory,"Index, 2002=100",88.9
01-04-1995,"Vancouver, British Columbia",Light factory,"Index, 2002=100",88.7
01-04-1995,"Vancouver, British Columbia",Light factory,"Index, 2002=100",91
01-04-1995,"Vancouver, British Columbia",School,"Index, 2002=100",89.8
01-04-1995,"Vancouver, British Columbia",School,"Index, 2002=100",85.6
01-04-1995,"Vancouver, British Columbia",School,"Index, 2002=100",90
01-04-1995,"Vancouver, British Columbia",School,"Index, 2002=100",92.6
01-04-1995,"Vancouver, British Columbia",School,"Index, 2002=100",92.1
01-04-1995,"Vancouver, British Columbia",Apartment,"Index, 2002=100",89.5
01-04-1995,"Vancouver, British Columbia",Apartment,"Index, 2002=100",88
01-04-1995,"Vancouver, British Columbia",Apartment,"Index, 2002=100",90.9
01-04-1995,"Vancouver, British Columbia",Apartment,"Index, 2002=100",87.1
01-04-1995,"Vancouver, British Columbia",Apartment,"Index, 2002=100",91.1
01-07-1995,Seven census metropolitan area composite,Office,"Index, 2002=100",85.1
01-07-1995,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",82.3
01-07-1995,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",84.6
01-07-1995,Seven census metropolitan area composite,Light factory,"Index, 2002=100",81.3
01-07-1995,Seven census metropolitan area composite,School,"Index, 2002=100",84.7
01-07-1995,Seven census metropolitan area composite,Apartment,"Index, 2002=100",85.2
01-07-1995,"Halifax, Nova Scotia",Office,"Index, 2002=100",94.1
01-07-1995,"Halifax, Nova Scotia",Office,"Index, 2002=100",93.7
01-07-1995,"Halifax, Nova Scotia",Office,"Index, 2002=100",97.4
01-07-1995,"Halifax, Nova Scotia",Office,"Index, 2002=100",88.2
01-07-1995,"Halifax, Nova Scotia",Office,"Index, 2002=100",96.6
01-07-1995,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",93.6
01-07-1995,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",94.9
01-07-1995,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",95
01-07-1995,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",83.1
01-07-1995,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",96.3
01-07-1995,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",95.6
01-07-1995,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",93.8
01-07-1995,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",95.6
01-07-1995,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",91
01-07-1995,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",108.4
